.pred,.row,key
5.291688524123874,1,sarima
5.375949840551463,2,sarima
4.526407389821452,3,sarima
4.600276038618999,4,sarima
4.137961590108098,5,sarima
3.8684678637935814,6,sarima
3.191084266033174,7,sarima
2.7861993148530955,8,sarima
3.082399665083873,9,sarima
