.pred,.row,key
4.332331336965162,1,HW
3.841974324111423,2,HW
3.6330143828356434,3,HW
3.7503834732665786,4,HW
4.093263172207773,5,HW
4.598679234797123,6,HW
4.635914193554481,7,HW
4.635929509732868,8,HW
4.645676141465081,9,HW
5.004515809850413,10,HW
5.0924793589688315,11,HW
4.82,12,HW
