.pred,.row,ipc
5.047755433266266,193,5.24
5.715555387273571,194,6
5.081367167945215,195,5.84
5.08642461593244,196,5.2
4.769332253271321,197,5.17
3.16900354463664,198,3.91
3.0883608362989756,199,3.82
3.1180886055863697,200,3.62
3.789298337002546,201,3.67
4.079592045318505,202,2.96
3.999358467979342,203,2.89
3.9677635501559667,204,3.07
