.pred,.row,key
5.736834210524021,1,ar
5.664471550513187,2,ar
5.609586761431545,3,ar
5.565277265513268,4,ar
5.527895033565613,5,ar
5.495448361448299,6,ar
5.466794925646929,7,ar
5.441233732613073,8,ar
5.418298215460272,9,ar
