.pred,.row,ipc
5.70938500000001,196,5.2
5.737805000000013,197,5.17
4.593330000000009,198,3.91
4.590685000000009,199,3.82
4.4019350000000115,200,3.62
4.420945000000008,201,3.67
3.7562899999999977,202,2.96
3.772634999999995,203,2.89
3.9721949999999997,204,3.07
