.pred,.row,key
4.538840398077482,1,snaïve
4.436766800467655,2,snaïve
4.422250906963086,3,snaïve
4.448860468152505,4,snaïve
4.493196991388578,5,snaïve
4.543611850697672,6,snaïve
4.594436543318819,7,snaïve
4.643033797330942,8,snaïve
4.688291602355589,9,snaïve
4.729855208475944,10,snaïve
4.76773644628004,11,snaïve
4.802115875207858,12,snaïve
