.pred,.row,ipc
5.5378166666666715,193,5.24
6.607101666666669,194,6
6.16998833333334,195,5.84
5.629678333333333,196,5.2
5.67872666666666,197,5.17
4.563690000000004,198,3.91
4.562930000000006,199,3.82
4.36577333333334,200,3.62
4.382660000000011,201,3.67
3.756696666666665,202,2.96
3.7703666666666598,203,2.89
3.970446666666667,204,3.07
