.pred,.row,ipc
5.468423843383789,196,5.2
5.68893575668335,197,5.17
4.7883100509643555,198,3.91
4.801797866821289,199,3.82
4.557807922363281,200,3.62
4.611330509185791,201,3.67
4.223970890045166,202,2.96
4.205599784851074,203,2.89
4.29465913772583,204,3.07
