.row,.pred,key
1,4.73366820008207,var
2,4.347755509250382,var
3,2.770947834338635,var
4,1.3111696018129972,var
5,1.05839980362409,var
6,0.8319894835279098,var
7,1.0792338615241683,var
8,1.9235647879172393,var
9,3.1443754122864744,var
10,3.785848493992435,var
11,4.721211975571059,var
12,5.559271800929308,var
