.pred,.row,ipc
5.892600081927499,196,5.2
5.968211168880913,197,5.17
5.5556348837042595,198,3.91
5.219366775453055,199,3.82
4.807022280390446,200,3.62
4.905488688413059,201,3.67
4.081585689126598,202,2.96
4.109456650727754,203,2.89
3.7973353455924954,204,3.07
