.pred,.row,ipc
5.465544700622559,193,5.24
6.143494606018066,194,6
5.854217052459717,195,5.84
5.451429843902588,196,5.2
5.672606945037842,197,5.17
4.721286296844482,198,3.91
4.730819225311279,199,3.82
4.512101650238037,200,3.62
4.571992874145508,201,3.67
4.217334270477295,202,2.96
4.202172756195068,203,2.89
4.290674686431885,204,3.07
